Course_Name,Course_Level,Course_Type,Cource_Description,University_Name,Link
Bachelor of Computer Systems Engineering (Honours) / Bachelor of Business,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-computer-systems-engineering-honours-business
Bachelor of Computer Systems Engineering (Honours) / Bachelor of Computer Science,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-computer-systems-engineering-honours-computer-science
Bachelor of Computer Systems Engineering (Honours) / Bachelor of Mathematics,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-computer-systems-engineering-honours-mathematics
Bachelor of Computer Systems Engineering (Honours) / Bachelor of Science,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-computer-systems-engineering-honours-science
Bachelor of Education (Early Childhood and Primary),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-education-early-childhood-and-primary
Bachelor of Education (Early Childhood and Primary) (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-education-early-childhood-and-primary-honours
Bachelor of Education (Primary),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-education-primary
Bachelor of Education (Primary) (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-education-primary-honours
Bachelor of Education (Secondary),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-education-secondary
Bachelor of Education (Secondary) (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-education-secondary-honours
Bachelor of Electrical and Electronic Engineering (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-electrical-and-electronic-engineering-honours
Bachelor of Electrical and Electronic Engineering (Honours) / Bachelor of Business,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-electrical-and-electronic-engineering-honours-business
Bachelor of Electrical and Electronic Engineering (Honours) / Bachelor of Computer Systems Engineering (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-electrical-and-electronic-engineering-honours-computer-systems
Bachelor of Electrical and Electronic Engineering (Honours) / Bachelor of Mathematics,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-electrical-and-electronic-engineering-honours-mathematics
Bachelor of Electrical and Electronic Engineering (Honours) / Bachelor of Science,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-electrical-and-electronic-engineering-honours-science
Bachelor of Engineering (Mining Transfer Program),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-engineering-mining-transfer-program
Bachelor of Environmental and Occupational Health and Safety,,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-environmental-and-occupational-health-and-safety
Bachelor of Environmental Engineering (Honours),,,,University of Newcastle,https://www.newcastle.edu.au/degrees/bachelor-of-environmental-engineering-honours
