Faculty,Area of Study,Area of Study Code,Level,Offered,Unit Code,Unit Name,More Info,Notes
Arts and Social Sciences,Art History,ARHT,UG,Semester 2,ARHT2640,Modern and Contemporary Asian Art,https://sydney.edu.au/courses/units-of-study/2019/arht/arht2640.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 2,ARHT2645,Arts in Imperial China,https://sydney.edu.au/courses/units-of-study/2019/arht/arht2645.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 2,ARHT2652,From Silent to Sound Cinema,https://sydney.edu.au/courses/units-of-study/2019/arht/arht2652.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 1,ARHT2656,Film Genres and National Cinemas,https://sydney.edu.au/courses/units-of-study/2019/arht/arht2656.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 2,ARHT2671,"Art, Travel, Empires",https://sydney.edu.au/courses/units-of-study/2019/arht/arht2671.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 1,ARHT2674,Fashion and Dress: Past and Present,https://sydney.edu.au/courses/units-of-study/2019/arht/arht2674.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 1,ARHT2676,"Planetary Art: Nature, Ecology, Environment",https://sydney.edu.au/courses/units-of-study/2019/arht/arht2676.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 2,ARHT2677,"Art, Memory, and Identity",https://sydney.edu.au/courses/units-of-study/2019/arht/arht2677.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 2,ARHT2678,Islamic Art and Architecture,https://sydney.edu.au/courses/units-of-study/2019/arht/arht2678.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 2,ARHT3601,Cinematic Transformations,https://sydney.edu.au/courses/units-of-study/2019/arht/arht3601.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 2,ARHT3610,Art in the Age of Giotto,https://sydney.edu.au/courses/units-of-study/2019/arht/arht3610.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 2,ARHT3617,British Art and Empire,https://sydney.edu.au/courses/units-of-study/2019/arht/arht3617.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 2,ARHT3633,Contemporary Australian Art and Film,https://sydney.edu.au/courses/units-of-study/2019/arht/arht3633.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 1,ARHT3636,Issues in Indigenous Art,https://sydney.edu.au/courses/units-of-study/2019/arht/arht3636.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 2,ARHT3637,Colonial Art in the Antipodes,https://sydney.edu.au/courses/units-of-study/2019/arht/arht3637.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 1,ARHT3646,Modern Art in East Asia,https://sydney.edu.au/courses/units-of-study/2019/arht/arht3636.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 1,ARHT3662,On Photography and the Wretched Screen,https://sydney.edu.au/courses/units-of-study/2019/arht/arht3662.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 1,ARHT3663,Gender and Sexuality in Asian Art History,https://sydney.edu.au/courses/units-of-study/2019/arht/arht3663.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 1,ARHT3673,Art and the Aesthetics of the Everyday,https://sydney.edu.au/courses/units-of-study/2019/arht/arht3673.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 2,ARHT3674,Objects and Problems: Old Regime Europe,https://sydney.edu.au/courses/units-of-study/2019/arht/arht3674.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 2,ARHT3676,Cinematic Time,https://sydney.edu.au/courses/units-of-study/2019/arht/arht3676.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 1,ARHT3677,Cinema Spectatorship,https://sydney.edu.au/courses/units-of-study/2019/arht/arht3677.html,
Arts and Social Sciences,Art History,ARHT,UG,Semester 1,ARHT4113,Art is the Issue: Histories and Theories,https://sydney.edu.au/courses/units-of-study/2019/arht/arht4113.html,Requires closely-related major AND several semesters of relevant studies; Enrolment quota (limited places available)
Arts and Social Sciences,Art History,ARHT,UG,Semester 2,ARHT4114,Vision and Frame: Art Encounters,https://sydney.edu.au/courses/units-of-study/2019/arht/arht4114.html,Requires closely-related major AND several semesters of relevant studies; Enrolment quota (limited places available)
Arts and Social Sciences,Arts Informatics,ARIN,UG,Semester 2,ARIN2610,Internet Transformations,https://sydney.edu.au/courses/units-of-study/2019/arin/arin2610.html,
Arts and Social Sciences,Arts Informatics,ARIN,UG,Semester 1,ARIN2620,Everyday Digital Media,https://sydney.edu.au/courses/units-of-study/2019/arin/arin2620.html,
Arts and Social Sciences,Arts Informatics,ARIN,UG,Semester 1,ARIN3610,Technology and Culture,https://sydney.edu.au/courses/units-of-study/2019/arin/arin3610.html,
Arts and Social Sciences,Arts Informatics,ARIN,UG,Semester 2,ARIN3620,Researching Digital Cultures,https://sydney.edu.au/courses/units-of-study/2019/arin/arin3620.html,
Arts and Social Sciences,Arts Informatics,ARIN,UG,Semester 2,ARIN3630,Digital Arts,https://sydney.edu.au/courses/units-of-study/2019/arin/arin3630.html,
Arts and Social Sciences,Arts Informatics,ARIN,UG,Semester 1,ARIN3640,Games and Play,https://sydney.edu.au/courses/units-of-study/2019/arin/arin3640.html,
Arts and Social Sciences,Asian Studies,ASNS,UG,Semester 1,ASNS1101,Introduction to Chinese Civilisation,https://sydney.edu.au/courses/units-of-study/2019/asns/asns1101.html,
Arts and Social Sciences,Asian Studies,ASNS,UG,Semester 1,ASNS1200,Tibet and Central Asia: Nomads and Myths,https://sydney.edu.au/courses/units-of-study/2019/asns/asns1200.html,
Arts and Social Sciences,Asian Studies,ASNS,UG,Semester 2,ASNS1201,Intro to Tibetan Language and Culture 1,https://sydney.edu.au/courses/units-of-study/2019/asns/asns1201.html,
Arts and Social Sciences,Asian Studies,ASNS,UG,Semester 1,ASNS1601,Introduction to Asian Cultures,https://sydney.edu.au/courses/units-of-study/2019/asns/asns1601.html,
Arts and Social Sciences,Asian Studies,ASNS,UG,Semester 2,ASNS1602,"Asia: Past, Present, Future",https://sydney.edu.au/courses/units-of-study/2019/asns/asns1602.html,
Arts and Social Sciences,Asian Studies,ASNS,UG,Semester 2,ASNS2613,Chinese Thought,https://sydney.edu.au/courses/units-of-study/2019/asns/asns2613.html,
Arts and Social Sciences,Asian Studies,ASNS,UG,Semester 1,ASNS2621,Buddhist Philosophy,https://sydney.edu.au/courses/units-of-study/2019/asns/asns2621.html,
Arts and Social Sciences,Asian Studies,ASNS,UG,Semester 2,ASNS2636,The Enigma of Japanese Power,https://sydney.edu.au/courses/units-of-study/2019/asns/asns2636.html,
Arts and Social Sciences,Asian Studies,ASNS,UG,Semester 1,ASNS2641,Traditional Korea,https://sydney.edu.au/courses/units-of-study/2019/asns/asns2641.html,
Arts and Social Sciences,Asian Studies,ASNS,UG,Semester 2,ASNS2642,Modern Korea,https://sydney.edu.au/courses/units-of-study/2019/asns/asns2642.html,
Arts and Social Sciences,Asian Studies,ASNS,UG,Semester 1,ASNS2660,"Islam, Trade, and Society-Arabia to SE Asia",https://sydney.edu.au/courses/units-of-study/2019/asns/asns2660.html,
Arts and Social Sciences,Asian Studies,ASNS,UG,Semester 1,ASNS2665,Understanding Southeast Asia,https://sydney.edu.au/courses/units-of-study/2019/asns/asns2665.html,Taught in online/distance mode
Arts and Social Sciences,Asian Studies,ASNS,UG,Semester 1,ASNS3001,Youth and Language in Southeast Asia,https://sydney.edu.au/courses/units-of-study/2019/asns/asns3001.html,Taught in online/distance mode
Arts and Social Sciences,Asian Studies,ASNS,UG,Semester 1,ASNS3111,The Material Culture of Asia,https://sydney.edu.au/courses/units-of-study/2019/asns/asns3011.html,
Arts and Social Sciences,Asian Studies,ASNS,UG,Semester 1,ASNS3616,Japanese Cinema and Society,https://sydney.edu.au/courses/units-of-study/2019/asns/asns3616.html,
Arts and Social Sciences,Asian Studies,ASNS,UG,Semester 1,ASNS3618,Popular China,https://sydney.edu.au/courses/units-of-study/2019/asns/asns3618.html,
Arts and Social Sciences,Asian Studies,ASNS,UG,Semester 2,ASNS3664,Transforming Southeast Asia,https://sydney.edu.au/courses/units-of-study/2019/asns/asns3664.html,
Arts and Social Sciences,Asian Studies,ASNS,UG,Semester 1,ASNS3670,Mass Media in East Asia,https://sydney.edu.au/courses/units-of-study/2019/asns/asns3670.html,
Arts and Social Sciences,Asian Studies,ASNS,UG,Semester 2,ASNS3690,Approaches to Research in Asian Studies,https://sydney.edu.au/courses/units-of-study/2019/asns/asns3690.html,
Arts and Social Sciences,Asian Studies,ASNS,UG,Semester 1,ASNS4113,Theory and Methods in Asian Studies,https://sydney.edu.au/courses/units-of-study/2019/asns/asns4113.html,Requires closely-related major AND several semesters of relevant studies; Enrolment quota (limited places available)
Arts and Social Sciences,Asian Studies,ASNS,UG,Semester 2,ASNS4114,Engaging Asia,https://sydney.edu.au/courses/units-of-study/2019/asns/asns4114.html,Requires closely-related major AND several semesters of relevant studies; Enrolment quota (limited places available)
Arts and Social Sciences,Biblical Studies,BBCL,UG,Semester 1,BBCL1001,"Reading Bible: Narrative, Law and Ritual",https://sydney.edu.au/courses/units-of-study/2019/bbcl/bbcl1001.html,
Arts and Social Sciences,Biblical Studies,BBCL,UG,Semester 2,BBCL1002,Biblical Themes: Joshua to Kings,https://sydney.edu.au/courses/units-of-study/2019/bbcl/bbcl1002.html,
Arts and Social Sciences,Biblical Studies,BBCL,UG,Semester 1,BBCL2607,Biblical Poetic Books,https://sydney.edu.au/courses/units-of-study/2019/bbcl/bbcl2607.html,
Arts and Social Sciences,Biblical Studies,BBCL,UG,Semester 1,BBCL2609,Historical Jesus to Written Gospels,https://sydney.edu.au/courses/units-of-study/2019/bbcl/bbcl2609.html,
Arts and Social Sciences,Biblical Studies,BBCL,UG,Semester 2,BBCL2610,The New Testament as Literature,https://sydney.edu.au/courses/units-of-study/2019/bbcl/bbcl2610.html,
Arts and Social Sciences,Biblical Studies,BBCL,UG,Semester 2,BBCL3602,"Job, Proverbs and Other Biblical Wisdom",https://sydney.edu.au/courses/units-of-study/2019/bbcl/bbcl3602.html,
Arts and Social Sciences,Biblical Studies,BBCL,UG,Semester 1,BBCL4113,Rebels in the Desert - Reading Numbers,https://sydney.edu.au/courses/units-of-study/2019/bbcl/bbcl4113.html,Requires closely-related major AND several semesters of relevant studies; Enrolment quota (limited places available)
Arts and Social Sciences,Biblical Studies,BBCL,UG,Semester 2,BBCL4114,Texts and Languages of Daniel,https://sydney.edu.au/courses/units-of-study/2019/bbcl/bbcl4114.html,Requires closely-related major AND several semesters of relevant studies; Enrolment quota (limited places available)
Arts and Social Sciences,Sydney College of the Arts: Contemporary Arts Electives,CADR,UG,Semester 1,CADR1005,Contemporary Drawing (Life),https://sydney.edu.au/courses/units-of-study/2019/cadr/cadr1005.html,
Arts and Social Sciences,Sydney College of the Arts: Contemporary Arts Electives,CADR,UG,Semester 2,CADR1006,Contemporary Drawing (Experimental),https://sydney.edu.au/courses/units-of-study/2019/cadr/cadr1006.html,
Arts and Social Sciences,Sydney College of the Arts: Contemporary Arts Electives,CADR,UG,Semester 1,CADR1007,Contemporary Drawing (Digital),https://sydney.edu.au/courses/units-of-study/2019/cadr/cadr1007.html,
Arts and Social Sciences,Sydney College of the Arts: Contemporary Arts Electives,CADR,UG,Semester 2,CADR1008,Contemporary Drawing (Time Based),https://sydney.edu.au/courses/units-of-study/2019/cadr/cadr1008.html,
Arts and Social Sciences,Sydney College of the Arts: Contemporary Arts Electives,CAEL,UG,Semester 2,CAEL1001,Contemporary Drawing: Experimental,https://sydney.edu.au/courses/units-of-study/2019/cael/cael1001.html,
Arts and Social Sciences,Sydney College of the Arts: Contemporary Arts Electives,CAEL,UG,Semester 1,CAEL1002,Contemporary Drawing: Life,https://sydney.edu.au/courses/units-of-study/2019/cael/cael1002.html,
Arts and Social Sciences,Sydney College of the Arts: Contemporary Arts Electives,CAEL,UG,Semester 1,CAEL2039,Screen Arts: an Introduction,https://sydney.edu.au/courses/units-of-study/2019/cael/cael2039.html,
Arts and Social Sciences,Sydney College of the Arts: Contemporary Arts Electives,CAEL,UG,Semester 1,CAEL2042,Photography and the Darkroom,https://sydney.edu.au/courses/units-of-study/2019/cael/cael2042.html,
Arts and Social Sciences,Sydney College of the Arts: Contemporary Arts Electives,CAEL,UG,Semester 2,CAEL2044,Radical Rock Video,https://sydney.edu.au/courses/units-of-study/2019/cael/cael2044.html,
Arts and Social Sciences,Sydney College of the Arts: Contemporary Arts Electives,CAEL,UG,Semester 1,CAEL2047,Animation,https://sydney.edu.au/courses/units-of-study/2019/cael/cael2047.html,
Arts and Social Sciences,Sydney College of the Arts: Contemporary Arts Electives,CAEL,UG,Semester 1,CAEL2048,Investigating Clay,https://sydney.edu.au/courses/units-of-study/2019/cael/cael2048.html,
Arts and Social Sciences,Sydney College of the Arts: Contemporary Arts Electives,CAEL,UG,Semester 2,CAEL2049,Vessel as Concept: Hot Glass Intro,https://sydney.edu.au/courses/units-of-study/2019/cael/cael2049.html,
Arts and Social Sciences,Sydney College of the Arts: Contemporary Arts Electives,CAEL,UG,Semester 1,CAEL2060,Experimental Writing Studio,https://sydney.edu.au/courses/units-of-study/2019/cael/cael2060.html,
Arts and Social Sciences,Sydney College of the Arts: Contemporary Arts Electives,CAEL,UG,Semester 1,CAEL2069,Screenwriting and Directing,https://sydney.edu.au/courses/units-of-study/2019/cael/cael2069.html,
Arts and Social Sciences,Sydney College of the Arts: Contemporary Arts Electives,CAEL,UG,Semester 1,CAEL2076,Upcycled Glass: Introducing Warm Glass,https://sydney.edu.au/courses/units-of-study/2019/cael/cael2076.html,
Arts and Social Sciences,Sydney College of the Arts: Contemporary Arts Electives,CAEL,UG,Semester 2,CAEL2080,Etching: Expanded Workshops,https://sydney.edu.au/courses/units-of-study/2019/cael/cael2080.html,
Arts and Social Sciences,Sydney College of the Arts: Contemporary Arts Electives,CAEL,UG,Semester 2,CAEL2081,Fusion: Jewellery and Ceramics,https://sydney.edu.au/courses/units-of-study/2019/cael/cael2081.html,
Arts and Social Sciences,Sydney College of the Arts: Contemporary Arts Electives,CAEL,UG,Semester 2,CAEL2083,Virtual Objects 2D,https://sydney.edu.au/courses/units-of-study/2019/cael/cael2083.html,
