Course,URL,University
CAS AN 510: Proposal Writing for Social Science Research,https://www.bu.edu/academics/cas/courses/cas-an-510/,Boston University
CAS AN 521: Sociolinguistics,https://www.bu.edu/academics/cas/courses/cas-an-521/,Boston University
CAS AN 524: Seminar: Language and Culture Contacts in Contemporary Africa,https://www.bu.edu/academics/cas/courses/cas-an-524/,Boston University
CAS AN 525: Ritual and Political Identity,https://www.bu.edu/academics/cas/courses/cas-an-525/,Boston University
"CAS AN 530: Global Intimacies: Sex, Gender, and Contemporary Sexualities",https://www.bu.edu/academics/cas/courses/cas-an-530/,Boston University
CAS AN 532: Literacy and Islam in Africa,https://www.bu.edu/academics/cas/courses/cas-an-532/,Boston University
CAS AN 548: Muslim Societies: An Interdisciplinary History (area),https://www.bu.edu/academics/cas/courses/cas-an-548/,Boston University
CAS AN 550: Human Skeleton,https://www.bu.edu/academics/cas/courses/cas-an-550/,Boston University
CAS AN 551: Anthropology and Human Heredity,https://www.bu.edu/academics/cas/courses/cas-an-551/,Boston University
CAS AN 552: Primate Evolution and Anatomy,https://www.bu.edu/academics/cas/courses/cas-an-552/,Boston University
CAS AN 555: Evolutionary Medicine,https://www.bu.edu/academics/cas/courses/cas-an-555/,Boston University
CAS AN 556: The Evolution of the Human Diet,https://www.bu.edu/academics/cas/courses/cas-an-556/,Boston University
"CAS AN 558: Human Sex Differences: Behavior, Biology, and Ecology",https://www.bu.edu/academics/cas/courses/cas-an-558/,Boston University
CAS AN 563: Public Religion and Politics Across Cultures,https://www.bu.edu/academics/cas/courses/cas-an-563/,Boston University
CAS AN 573: The Ethnography of China and Taiwan (area),https://www.bu.edu/academics/cas/courses/cas-an-573/,Boston University
CAS AN 585: Seminar: Advanced Readings in African Ethnography (area),https://www.bu.edu/academics/cas/courses/cas-an-585/,Boston University
CAS AN 589: The Anthropology of Development Theory & Practice,https://www.bu.edu/academics/cas/courses/cas-an-589/,Boston University
"CAS AN 590: Seminar: Theory, Method, and Techniques in Fieldwork",https://www.bu.edu/academics/cas/courses/cas-an-590/,Boston University
CAS AN 594: Seminar: Topics in Cultural Anthropology,https://www.bu.edu/academics/cas/courses/cas-an-594/,Boston University
CAS AN 595: Methods in Biological Anthropology,https://www.bu.edu/academics/cas/courses/cas-an-595/,Boston University
CAS AN 596: Anthropology and History,https://www.bu.edu/academics/cas/courses/cas-an-596/,Boston University
CAS AN 597: Seminar: Special Topics in Biological Anthropology,https://www.bu.edu/academics/cas/courses/cas-an-597/,Boston University
CAS AN 598: Seminar: Special Issues in Biological Anthropology,https://www.bu.edu/academics/cas/courses/cas-an-598/,Boston University
CAS AR 100: Great Discoveries in Archaeology,https://www.bu.edu/academics/cas/courses/cas-ar-100/,Boston University
CAS AR 101: Introduction to Archaeology,https://www.bu.edu/academics/cas/courses/cas-ar-101/,Boston University
CAS AR 150: Archaeology of Cities,https://www.bu.edu/academics/cas/courses/cas-ar-150/,Boston University
CAS AR 200: Heritage Matters: Introduction to Heritage Management,https://www.bu.edu/academics/cas/courses/cas-ar-200/,Boston University
CAS AR 201: Americas Before Columbus,https://www.bu.edu/academics/cas/courses/cas-ar-201/,Boston University
CAS AR 202: Archaeological Mysteries: Pseudoscience in the Human Past,https://www.bu.edu/academics/cas/courses/cas-ar-202/,Boston University
CAS AR 205: Origins of Civilization,https://www.bu.edu/academics/cas/courses/cas-ar-205/,Boston University
CAS AR 206: Ancient Technology,https://www.bu.edu/academics/cas/courses/cas-ar-206/,Boston University
CAS AR 210: Minoan and Mycenaean Civilizations,https://www.bu.edu/academics/cas/courses/cas-ar-210/,Boston University
CAS AR 215: The Contested Past,https://www.bu.edu/academics/cas/courses/cas-ar-215/,Boston University
CAS AR 230: Introduction to Greek & Roman Archaeology,https://www.bu.edu/academics/cas/courses/cas-ar-230/,Boston University
CAS AR 232: Archaeology of Ancient Egypt,https://www.bu.edu/academics/cas/courses/cas-ar-232/,Boston University
CAS AR 240: Archaeology of Ancient China,https://www.bu.edu/academics/cas/courses/cas-ar-240/,Boston University
CAS AR 251: Ancient Maya Civilization,https://www.bu.edu/academics/cas/courses/cas-ar-251/,Boston University
CAS AR 270: New World Rediscovery: Archaeology of the Age of Exploration,https://www.bu.edu/academics/cas/courses/cas-ar-270/,Boston University
CAS AR 273: Archaeology of the Viking Age,https://www.bu.edu/academics/cas/courses/cas-ar-273/,Boston University
