Course_Name,Course_Level,Course_Type,Cource_Description,University_Name,Link
Master of Hydrogeology (coursework or coursework and dissertation) (72540),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c168
Master of Urban and Regional Planning (coursework or coursework and dissertation) (72560),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c169
Graduate Certificate in Adult Sleep Science (51210),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c176
Doctor of Science (50910),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cf607
Graduate Certificate in Translation Studies (12220),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c447
Graduate Certificate in Asian Studies (13280),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c1421
Master of Clinical Audiology (coursework) (90540),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c185
Master of Science Communication (coursework or coursework and dissertation) (51580),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c189
Graduate Diploma in Sleep Science (52320),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c199
Master of Science (thesis and coursework) (70630),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c202
Master of Education (coursework and dissertation) (30580),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c204
Master of Education (thesis and coursework) (31700),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c205
Doctor of Education (30810),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c208
Graduate Diploma in Educational Leadership (articulated) (30240),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c209
Master of Educational Leadership (coursework and dissertation) (30520),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c210
Master of Educational Leadership (thesis and coursework) (31650),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c211
Graduate Certificate in Tertiary Teaching (30250),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=c212
Doctor of Surgery (90930),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cf609
Doctor of Architecture (Design) (25920),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cr1442
Doctor of Medical Science (90920),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cf605
Master of Architecture (Design) (research) (25760),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cr1440
Master of Curatorial Studies in Fine Arts (research) (25770),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cr1441
Master of Fine Arts (research) (25740),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cr1439
Doctor of Music (10920),,,,University of Western Australia,http://handbooks.uwa.edu.au/coursedetails?id=cf606
