Course_Name,Course_Level,Course_Type,Cource_Description,University_Name,Link
Bachelor of Commerce (Finance),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Commerce-(Finance)-BA-COMFIN/local
Bachelor of Commerce (Honours),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Commerce-(Honours)-BH-COM/local
Bachelor of Commerce (Human Resource Management),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Commerce-(Human-Resource-Management)-BA-COMHRM/local
Bachelor of Commerce (International Business),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Commerce-(International-Business)-BA-COMINB/local
Bachelor of Commerce (International Business)/ Bachelor of Arts (Italian),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Commerce-(International-Business)/-Bachelor-of-Arts-(Italian)-BB-CIBITA/local
Bachelor of Commerce (International Business)/ Bachelor of Arts (Japanese),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Commerce-(International-Business)/-Bachelor-of-Arts-(Japanese)-BB-CIBJAP/local
Bachelor of Commerce (Management),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Commerce-(Management)-BA-COMMGT/local
Bachelor of Commerce (Marketing),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Commerce-(Marketing)-BA-COMMKT/local
Bachelor of Communication,,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Communication-BA-CMN1/local
Bachelor of Communication (Advertising),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Communication-(Advertising)-BA-CMNADV/local
Bachelor of Communication (Media Studies),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Communication-(Media-Studies)-BA-CMNMS1/local
Bachelor of Communication (Public Relations),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Communication-(Public-Relations)-BA-CMNPR1/local
Bachelor of Communication/ Bachelor of Social Science,,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Communication/-Bachelor-of-Social-Science-BB-CMNSS2/local
Bachelor of Community Health,,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-community-health/
Bachelor of Computer Science,,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-computer-science/
Bachelor of Computer Science (Games Development),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Computer-Science-(Games-Development)-BA-CSGD/local
Bachelor of Computer Science (Honours),,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-computer-science-honours/
Bachelor of Computer Science (Professional),,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-computer-science-professional/
Bachelor of Criminal Justice and Criminology,,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-criminal-justice-and-criminology/
Bachelor of Design,,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-design/
Bachelor of Design (Architecture),,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-design-architecture/
Bachelor of Design (Branded Environments),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Design-(Branded-Environments)-BA-DESBE/local
Bachelor of Design (Communication Design),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Design-(Communication-Design)-DCD10/local
Bachelor of Design (Communication Design),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Design-(Communication-Design)-BA-DESCMN2/local
Bachelor of Design (Communication Design),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Design-(Communication-Design)-BA-DESCMN3/local
Bachelor of Design (Communication Design) (Honours),,,,Swinburne University of Technology,http://www.swinburne.edu.au/study/course/Bachelor-of-Design-(Communication-Design)-(Honours)-BH-DESCMN1/local
Bachelor of Design (Communication Design) (Honours),,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-design-communication-design-honours/
Bachelor of Design (Communication Design) (Honours) [2016],,,,Swinburne University of Technology,https://www.swinburne.edu.au/study/course/bachelor-of-design-communication-design-honours-2016/
